ID,Age,Gender,Working_Type,Sleep_Hours,Height_m,Required_Daily_Calories
4650,61.0,Female,Desk Job,5.233850225131455,1.7070485834677422,2077.58321698554
9848,36.0,Male,Self-Employed,8.09578425481582,1.7460526077333194,2193.1473911166754
1512,49.0,Male,Retired,7.3,1.78,2298.0
7154,19.0,Female,Desk Job,6.932981859865913,1.6266719395730902,2353.0673914335725
8940,51.0,Male,Desk Job,9.501688153008276,1.45953283015677,2073.22623999157
9572,26.0,Female,Desk Job,8.073664243452141,1.7393757012078943,1963.186318356927
6030,58.0,Female,Freelancer,6.082417560874451,1.577530083499484,2192.441591692256
2496,66.0,Female,Retired,5.342530646783364,1.8826382075980568,1544.823858471213
4296,41.0,Male,Manual Labor,9.11098157753,1.7591329542950642,2997.394620960474
8848,29.0,Male,Manual Labor,3.984644513757588,1.7236549397944938,3035.7478989281126
2373,18.0,Female,Unemployed,4.392684745592985,1.757974039949709,2045.4054223906692
4354,56.0,Male,Student,6.295586522470048,1.8085451241535355,2113.8245220968106
6045,50.0,Female,Freelancer,4.067784843163231,1.6748678333171343,2298.502719515452
3462,27.0,Male,Self-Employed,9.166138711480729,1.5331677943586846,1916.9775732327616
8159,58.0,Female,Manual Labor,7.97157118587598,1.807550893448016,3247.6177473174826
9487,66.0,Male,Freelancer,6.274995872619807,1.866195492138008,2905.9203191469906
9128,62.0,Female,Freelancer,6.552259593049609,1.8612078695540848,1839.356633081127
5897,27.0,Female,Retired,6.489258501416819,1.7758938645509676,1576.405541783854
5382,20.0,Female,Unemployed,6.158405776666975,1.6880163196543516,2380.6644728648826
4801,34.0,Female,Healthcare,3.6990442152560536,1.7918955100642326,2593.3023302957035
2551,65.0,Female,Manual Labor,6.553067276551378,1.7452841606813074,2939.1453020787853
4510,68.0,Male,Self-Employed,8.43173465480898,1.7490579190500906,2014.0069100009785
848,22.0,Female,Retired,5.4,1.56,1462.0
3345,43.0,Female,Manual Labor,7.233626107591395,1.888423375142394,2555.929899688314
939,56.0,Female,Healthcare,6.9,1.67,2385.0
8899,26.0,Male,Freelancer,4.760797580176254,1.6644477773025954,2173.561346745855
5435,51.0,Female,Self-Employed,5.142850877017485,1.615845164569568,2564.037851814004
9127,25.0,Male,Student,3.7234055436057663,1.8731987592741184,2412.8177240713667
8867,70.0,Female,Manual Labor,5.7359668862159285,1.7944016033481418,2864.9543537117934
3856,67.0,Female,Desk Job,7.400328917075615,1.7133749652388874,2228.249868132169
6572,55.0,Female,Student,9.28791844581191,1.6295192502875913,1970.324187387844
9427,63.0,Male,Self-Employed,8.574987172206198,1.8792898653164691,2601.4035682528583
5654,63.0,Male,Manual Labor,5.338812721078067,1.9316254949391192,2365.9308409235937
757,37.0,Female,Manual Labor,6.9,1.82,3449.0
5418,32.0,Male,Desk Job,5.415181320753249,1.5375878161263938,1649.3993589391694
2645,62.0,Male,Manual Labor,7.370987408492722,1.6751382608997685,2572.8052798604926
4430,23.0,Male,Healthcare,5.7437663482757255,1.7422506255397263,3130.825910235459
4565,53.0,Female,Healthcare,6.24708379733469,1.5970014747911645,2913.3757127098165
3166,49.0,Male,Manual Labor,7.322344901642117,1.7779585858490128,3407.620328001396
3640,45.0,Male,Healthcare,8.974409758776257,1.7283183255530394,3033.2053781810023
9714,53.0,Male,Self-Employed,7.569305539312746,2.0551781187622904,2652.8781949278823
6934,61.0,Female,Unemployed,8.367400711645102,1.823275010115272,1767.9159611748391
8870,42.0,Female,Self-Employed,8.43293629429217,1.6533660162515074,2041.568952705809
5031,55.0,Female,Retired,9.712387056140864,1.8333512809968255,1821.8938034630244
5703,63.0,Female,Unemployed,8.54600202705148,1.7417802258051087,1400.0
2358,39.0,Male,Desk Job,8.83025531673567,1.8227629571485373,2421.4205158657933
3419,35.0,Male,Manual Labor,8.960512919865497,1.7600474437182403,2799.24993111127
10174,68.0,Female,Healthcare,5.6,1.89,2452.1
2062,54.0,Female,Unemployed,9.297004134470292,1.9561356485397945,2328.665969849449
550,50.0,Female,Self-Employed,9.8,1.81,2307.0
4576,70.0,Male,Healthcare,6.26628303351975,1.714682917933098,2418.3596683945966
2813,56.0,Female,Freelancer,5.343515735026363,1.5858103125498582,1702.9810484446496
9660,61.0,Male,Freelancer,7.126599952909334,1.6580560779073372,2325.823183320347
8894,30.0,Male,Student,8.917270048627145,1.863406674238043,2853.1999317257887
9264,21.0,Female,Student,8.441680653318226,1.836242958558541,2705.053157281244
2550,32.0,Male,Desk Job,7.332034991069474,1.847770182643022,2763.668604832227
8556,40.0,Female,Manual Labor,7.076829853189564,1.5435993653478834,3243.2196442506884
5154,18.0,Female,Retired,6.912955483550705,1.683828352352886,2328.35179501051
4573,57.0,Female,Self-Employed,7.600114744278471,1.6258617277163965,1965.4589840510337
9007,63.0,Female,Student,5.743959810623,1.925610603230818,2555.768717150468
1025,36.0,Male,Freelancer,8.4,1.83,2100.0
4274,42.0,Female,Manual Labor,6.458133716192975,1.9484364171295256,3635.1213103795376
6315,57.0,Male,Retired,4.906686014565198,1.80705601816128,2537.5810556846523
1952,65.0,Female,Desk Job,8.0,1.71,1782.0
5318,35.0,Female,Freelancer,4.696179344738401,1.6940338575173586,2199.719531426974
352,39.0,Male,Desk Job,9.1,1.9,2467.0
7513,47.0,Male,Student,7.484361397115618,1.5942131141908964,2162.551936589972
3663,27.0,Male,Retired,7.895570567689639,1.8219077818016505,2263.074476163536
5366,28.0,Female,Healthcare,5.35498127043028,1.7561688921796716,2840.939612243916
4197,35.0,Male,Desk Job,8.549344956067772,1.9707931567998491,2430.884493358264
3151,31.0,Male,Student,9.9793759355104,1.574774059694227,2685.1987740136497
4902,43.0,Female,Student,6.096314051489714,1.7131316528058431,2947.804203544938
4305,57.0,Female,Student,8.024054552052776,1.7050297520671065,2521.1564925058105
6464,55.0,Female,Desk Job,7.218244756092088,1.9416300697839617,2109.616870828965
2940,66.0,Male,Student,5.295054950455296,1.7781221884740848,2240.2404983146585
1341,44.0,Male,Desk Job,6.3,1.53,1975.0
9649,22.0,Female,Student,3.966108802855855,1.904647603857355,2669.34238129842
6422,72.0,Female,Healthcare,9.85093956689816,1.7871869479932347,2824.9420548506405
5909,59.0,Male,Healthcare,9.177413789074308,1.8535414840006932,2385.0359910229145
6108,20.0,Female,Retired,5.67506424060894,1.5269372413322233,1430.6738562255962
7847,45.0,Male,Self-Employed,6.55462000991375,1.7357502240689338,2275.8707605284526
6212,38.0,Female,Freelancer,5.6262853733753975,1.6449780905979716,2050.944679875396
1584,30.0,Female,Student,7.3,1.7,2043.0
1413,30.0,Female,Manual Labor,8.6,1.85,3464.0
4375,31.0,Male,Freelancer,7.85242593846134,1.514517759823648,2088.5121096530443
9005,32.0,Male,Manual Labor,6.571792043688781,1.8277522208271784,3620.933286880871
2754,28.0,Female,Unemployed,5.493203378897478,1.6154591128927278,1727.812347288744
7137,32.0,Female,Freelancer,5.193638146561457,1.8288018262410457,2485.597227825957
2213,53.0,Male,Manual Labor,9.545230370688175,1.6503025406092935,2461.093278612036
2623,31.0,Male,Manual Labor,7.201191685299348,1.8053481386590455,3288.7234875631016
5650,61.0,Female,Unemployed,6.7545635525532175,1.6350568316958187,1892.8060241245823
3625,39.0,Male,Freelancer,5.716823695367491,1.9143344245876197,2533.7769776019586
6432,31.0,Male,Manual Labor,8.319784862066825,1.816225096156895,3815.0505424422527
9255,32.0,Male,Student,7.541774261663935,1.821862597370376,2475.926752079566
464,38.0,Female,Desk Job,6.2,1.79,2235.0
1755,19.0,Male,Manual Labor,5.5,1.62,3473.0
5219,18.0,Male,Manual Labor,5.582718747187508,1.7471994515742784,3084.806128983739
4690,34.0,Female,Healthcare,6.795282335520471,1.6847925920614382,2209.705719690992
4295,61.0,Female,Freelancer,8.529453533929194,1.604797625285791,1430.4735557069337
379,19.0,Male,Freelancer,8.0,1.73,2493.0
3107,67.0,Female,Freelancer,8.693955165039787,1.5809585061335092,1459.4283889124856
1336,19.0,Male,Manual Labor,8.9,1.68,2658.0
9982,21.0,Male,Desk Job,4.690875542360085,1.9032331345310105,2002.4209448889976
2717,44.0,Male,Manual Labor,9.188242091831476,1.8315501378273824,2673.965164626606
5333,62.0,Female,Manual Labor,5.00897852621468,1.5199658732634456,1766.6885859018391
10019,58.0,Male,Desk Job,7.3,1.92,3239.8
5166,46.0,Female,Student,5.15069494690475,1.891023850972347,2387.9541017561537
7918,22.0,Female,Freelancer,4.774143604719864,1.7208258234664489,2701.0959835059493
1812,70.0,Female,Healthcare,9.1,1.82,2661.0
1895,45.0,Female,Freelancer,4.3,1.73,2420.0
8168,33.0,Female,Desk Job,4.315770534406903,1.810077576923785,1919.5758677095723
8786,61.0,Male,Retired,6.358144225278007,1.6102380480553589,1400.0
1190,20.0,Male,Unemployed,5.4,1.63,2277.0
5015,33.0,Female,Self-Employed,5.347597684079418,1.5619648170229508,2126.70885959054
4266,60.0,Female,Manual Labor,4.73968469671885,1.591261171109917,2627.8490774498164
3455,27.0,Male,Self-Employed,5.840681001257711,1.9279302499011493,2375.1305639079937
5639,51.0,Female,Retired,5.0433707510790295,1.603105916867494,1441.3383535887692
6947,58.0,Female,Manual Labor,5.3368804437057245,1.6615711851917498,2271.121047614642
9640,56.0,Male,Healthcare,4.527623573995555,1.7548694743817923,2569.9151489651385
9485,30.0,Male,Manual Labor,8.308070490502077,1.8393975377940512,3672.6074965485495
7227,65.0,Male,Manual Labor,8.737849530560752,1.8206411536390164,2991.36389519072
3993,20.0,Male,Freelancer,7.128098719706841,1.661331383076359,2554.7328363141146
7672,20.0,Male,Freelancer,6.297248316722956,1.6583936749768755,2545.196920466384
1031,29.0,Female,Student,6.4,1.63,2418.0
6261,53.0,Female,Manual Labor,4.151025317593389,2.001938082200531,2888.199100711263
7567,37.0,Female,Student,7.168987984913245,1.7574785713120216,2272.806828164556
3775,24.0,Male,Freelancer,8.186973604206406,1.7418734092998938,2483.0227832302435
6551,47.0,Male,Desk Job,6.626692136239511,1.6970599513463027,2549.6477229923125
9962,50.0,Male,Freelancer,8.492613267835678,1.5827922948049675,2074.538869636415
1756,32.0,Male,Healthcare,9.0,1.75,2439.0
4555,57.0,Male,Healthcare,10.0,1.6905708724442177,2344.8969201402087
6963,38.0,Female,Retired,5.90367533745985,1.9187612353488548,2429.4801363939787
111,42.0,Female,Healthcare,9.4,1.86,2409.0
5820,69.0,Female,Retired,6.857229187346388,1.5551271675823637,1621.6512218966825
7153,41.0,Female,Unemployed,7.183429238335517,1.6724171198552968,1595.119614562924
2918,21.0,Female,Self-Employed,9.506260932164894,1.746598194028315,2877.482389875544
1516,43.0,Male,Self-Employed,4.6,1.67,2230.0
9488,52.0,Female,Student,8.960602510114223,1.851724418560868,1836.809802648075
9331,59.0,Male,Student,9.321140819165157,1.7142975244095018,2602.139568464388
8664,61.0,Female,Manual Labor,6.526248228051341,1.6303125878881255,2176.761797496056
2264,38.0,Female,Self-Employed,6.659629737304512,1.5755892098252595,2350.018807716862
8748,40.0,Male,Retired,7.480596186350754,1.7392017162823052,2437.0350951071878
6408,67.0,Male,Freelancer,4.988758477303606,2.0227037499549114,2375.3849439700634
894,44.0,Female,Manual Labor,9.7,1.76,2757.0
1491,53.0,Female,Freelancer,8.5,1.75,2549.0
1851,70.0,Female,Retired,7.7,1.61,1959.0
325,62.0,Male,Desk Job,9.9,1.65,1787.0
1216,66.0,Female,Student,8.5,1.6,1952.0
2934,42.0,Male,Student,5.90758199213929,1.620347539463615,2573.5671974096576
8661,46.0,Female,Retired,6.986828481638358,1.5906909757334011,2358.519215985141
6720,63.0,Female,Retired,9.968131475592948,1.7491203517439946,2066.5326263295506
8842,31.0,Male,Manual Labor,7.977834761899462,1.7382785534924758,3426.703663369461
7119,47.0,Female,Unemployed,6.751561936329236,1.7303388634391876,2282.7730112734107
4000,61.0,Female,Desk Job,3.9929683628811183,1.695259945804333,2001.4119585239955
1130,60.0,Female,Unemployed,4.5,1.73,2045.0
5621,62.0,Female,Student,6.6798976327318105,1.7811849028360658,2261.433113066
2919,48.0,Male,Desk Job,5.618605822351427,1.9147069622359556,2395.833180638436
3085,40.0,Female,Unemployed,8.283318947655918,1.7708157468012125,2140.1861313014656
2796,62.0,Female,Self-Employed,6.045453097344215,1.6167594782700845,1765.7031740667596
5854,38.0,Male,Manual Labor,6.310713607614914,1.8105442382022967,3373.514144679746
799,32.0,Female,Unemployed,7.7,1.63,1927.0
735,43.0,Male,Self-Employed,5.7,1.65,2460.0
4327,31.0,Female,Retired,6.022049221751193,1.6503870388670492,2199.298301261669
2245,27.0,Female,Retired,7.383897234501713,1.7663607398583123,2291.3680849162606
179,63.0,Male,Retired,4.3,1.8,1846.0
6217,37.0,Female,Manual Labor,4.981571150354828,1.5743066510129606,2845.67689645372
7468,33.0,Male,Retired,9.005807664629964,1.692043284036484,2219.181958987936
1175,45.0,Female,Desk Job,8.1,1.73,2021.0
6235,71.0,Male,Desk Job,6.346955354404056,1.7680634176524153,2118.930132946892
1832,27.0,Male,Manual Labor,8.5,1.69,2824.0
9117,61.0,Male,Unemployed,7.789333809184456,1.6565117076218283,1675.4007268632463
6694,46.0,Female,Manual Labor,6.7829833228382,1.9370905704293329,2474.064804170737
8380,23.0,Male,Freelancer,9.320461982728268,1.869872377934668,2445.9536824338734
7743,59.0,Female,Manual Labor,6.141851731817577,1.655847464429801,2234.343069590991
3202,50.0,Female,Freelancer,4.749005885152214,1.594143623305822,2360.3519993142395
199,67.0,Female,Healthcare,5.8,1.56,1863.0
6067,45.0,Male,Retired,7.0443563722773845,1.6337141485544882,2330.0929640409267
4088,43.0,Male,Freelancer,7.762053085637871,1.7720402662414938,2933.358065033572
549,50.0,Male,Student,9.8,1.6,2253.0
7366,30.0,Female,Retired,8.6854259463555,1.882987272290156,2180.976276230841
4852,36.0,Male,Self-Employed,5.5790404605342285,1.860198738947896,3210.971496312596
5066,46.0,Male,Manual Labor,4.986085716971504,1.8587174104362365,2903.5544741074154
2533,35.0,Female,Manual Labor,7.909023626234113,1.6691788649865127,2562.3140158337696
2315,61.0,Male,Unemployed,6.982105135188182,1.609097147705315,1541.133673224141
7095,61.0,Male,Self-Employed,10.0,1.7336373119546111,2367.368194903637
67,66.0,Male,Freelancer,9.2,1.87,2511.0
3261,55.0,Female,Self-Employed,8.582205870267636,1.7277194803736045,2253.4668030267626
2573,55.0,Male,Desk Job,8.586222653077552,1.6900499968881848,2082.8880675705336
7052,54.0,Female,Desk Job,5.9139795011289,1.6004616269350382,2135.6879512003648
6747,59.0,Male,Healthcare,8.988005492598854,1.753787676181418,2751.555692916068
623,63.0,Male,Student,5.3,1.6,2395.0
1682,59.0,Male,Retired,9.1,1.6,1650.0
788,40.0,Female,Desk Job,6.5,1.56,1745.0
3333,29.0,Female,Student,6.091414054977228,1.8747814625838424,2887.2931332422645
8407,33.0,Male,Healthcare,7.265064719049021,1.9662136383121265,2276.012020256702
6336,55.0,Female,Desk Job,9.735330995326144,1.722065264495302,2006.132574766224
3281,22.0,Male,Self-Employed,6.007656029277045,1.7834056448943385,2303.909189291924
5280,18.0,Female,Desk Job,9.58783685624589,1.733870783741995,2447.609472814483
6311,37.0,Male,Freelancer,6.820247248081668,1.7573991753924387,2666.5826144734347
4337,41.0,Male,Unemployed,5.424446984566628,1.590296889249449,2318.3870278278205
9859,25.0,Male,Desk Job,6.513887607185959,1.639643026437005,2294.6127377675257
479,58.0,Male,Student,8.5,1.69,2371.0
6075,51.0,Male,Desk Job,4.974608625685923,1.5608346268725108,2065.002322001713
2648,43.0,Male,Retired,5.110812382199974,1.7650496828213575,1889.0380050219528
4481,36.0,Male,Student,5.814176456885724,1.6509421584632418,2134.3016226228365
8464,26.0,Male,Freelancer,5.216935274717622,1.739223554047011,2447.8150729751583
1034,19.0,Female,Unemployed,8.0,1.69,1912.0
6245,59.0,Male,Student,9.522171705989972,1.7744299896464069,2141.2341950638256
2599,58.0,Male,Unemployed,4.11390380609781,1.7392602588216686,1946.3080616767668
6462,44.0,Female,Self-Employed,6.604494304614505,1.685976170125647,2092.735470991618
9213,24.0,Female,Freelancer,4.091842371327986,1.4961184799371812,2167.891600447091
4845,51.0,Male,Student,7.461713643547881,1.7736679694126327,2695.463732894208
345,60.0,Female,Student,5.6,1.92,2582.0
4328,29.0,Male,Healthcare,9.03695554342359,1.5207813048397585,2498.726119704997
1872,28.0,Male,Desk Job,7.8,1.79,2658.0
5852,64.0,Female,Healthcare,9.0566804153977,1.5947467375820776,1730.561371489444
8015,29.0,Male,Healthcare,7.615794452607056,1.7879117079417148,2630.540499822695
9318,62.0,Male,Unemployed,7.094116068903641,1.7953798022188252,2101.6497272718584
2889,60.0,Female,Healthcare,6.409180283129832,1.791372475572237,2824.9186313350774
221,52.0,Female,Self-Employed,7.6,1.69,2162.0
9462,43.0,Male,Healthcare,10.0,1.6041500888988176,1809.420269724611
9710,52.0,Male,Desk Job,4.301131172332188,1.7069430008103386,2158.5026384104717
4339,42.0,Male,Student,5.385481375953667,1.676279790802322,2428.056903709933
4017,66.0,Male,Unemployed,6.732581961373294,1.7697079989939386,1884.1030325742845
4373,21.0,Female,Retired,6.18668725855791,1.7663019779952678,2498.9718724118925
4249,65.0,Female,Student,5.127733555696973,1.7187025147580348,2247.8226862153565
9426,56.0,Male,Retired,9.49902696562349,1.6403022914085417,1619.2721030468556
6878,18.0,Female,Self-Employed,6.838968648279105,1.9750818304239783,2691.913082778377
7566,66.0,Female,Desk Job,4.2021375104580585,1.4962107954028303,1911.729907216019
4611,61.0,Male,Self-Employed,7.167020977211309,1.6599282561277138,1942.3786744922097
6884,60.0,Female,Freelancer,9.353567711575357,1.5956867958152603,1400.0
4242,33.0,Male,Student,5.169575239998537,1.7219063973532165,2725.9884315550853
4505,60.0,Female,Retired,5.961756743801727,1.6664799546729596,2082.254953127645
9365,48.0,Male,Manual Labor,5.95253405732987,1.7430439433753018,2519.633042841729
6796,30.0,Male,Desk Job,4.643143652370448,1.753685952136159,1729.4989008685284
2882,52.0,Male,Unemployed,8.571516139644826,1.74881242055022,2147.093543410158
1678,54.0,Male,Retired,6.5,1.48,2369.0
4585,38.0,Female,Freelancer,8.640170548763423,1.6710385393788652,2413.226780969549
902,30.0,Male,Freelancer,6.1,1.52,2116.0
7598,42.0,Female,Desk Job,7.741707336780015,1.7242933877211764,2065.145050036159
2297,18.0,Male,Healthcare,9.551322764269832,1.7575209994843357,2999.6848707354143
9941,57.0,Male,Unemployed,10.0,1.94620274459842,2441.074222179102
4470,37.0,Female,Manual Labor,5.366649706598029,1.5671563332970846,3547.360251533923
297,23.0,Female,Retired,4.3,1.5,1510.0
9039,47.0,Male,Unemployed,9.191012056350736,1.6044183956730245,1835.7759551270904
4154,59.0,Female,Freelancer,5.8500612627516935,1.5349799727364108,1974.5237379608136
4673,48.0,Female,Retired,4.360317380446727,1.762368417944305,1997.7221759012248
28,56.0,Female,Unemployed,7.0,1.57,1304.0
4697,34.0,Female,Freelancer,8.28778704246291,1.7761654187140803,2206.005186763909
8105,31.0,Female,Healthcare,5.582692384511931,1.6713095820290889,2507.5906445514725
8119,43.0,Female,Freelancer,4.422429110299161,1.6791554973774507,2643.382615353973
6228,27.0,Male,Unemployed,8.695283413721395,1.7404527105894252,2213.338670379902
3249,34.0,Male,Desk Job,4.831010735589022,1.8213737089920767,2232.5333943874034
8167,58.0,Female,Desk Job,7.785819603671181,1.7232722362568154,1920.0225630818488
2581,41.0,Male,Retired,7.8419585194385135,1.7135425089913583,2344.139409559211
4693,29.0,Male,Healthcare,7.332945804301119,1.876469883624582,2642.083983868111
1371,46.0,Male,Manual Labor,7.8,1.61,3203.0
10125,37.0,Female,Healthcare,7.1,1.96,3236.9
8280,66.0,Female,Retired,4.888997051645459,1.5589707493028262,1883.8189478463648
5517,69.0,Female,Retired,8.018502662184579,1.677258309838492,1986.7976612605837
5029,66.0,Female,Student,10.0,1.981011403787899,1994.1757746433389
682,52.0,Female,Student,6.5,1.76,2033.0
3160,30.0,Male,Desk Job,7.969846618712817,1.7965599563236676,2536.1995637392683
2988,59.0,Male,Retired,9.374899054167075,1.6686858445488448,1565.4218724947243
1883,58.0,Female,Desk Job,8.0,1.51,1901.0
1941,63.0,Female,Freelancer,6.4,1.93,2762.0
3297,39.0,Female,Unemployed,4.559712793398763,1.5880182093895514,1803.3204113577997
3535,38.0,Male,Self-Employed,5.243695714460061,1.875554321287891,2586.861391092271
3730,36.0,Male,Student,10.0,1.585482493548752,2552.420268853021
6635,62.0,Female,Self-Employed,9.590234805266448,1.819212003282076,1814.2084661590989
1182,32.0,Female,Retired,7.0,1.84,2222.0
1376,56.0,Male,Healthcare,6.0,1.78,2733.0
6912,73.0,Female,Manual Labor,8.832512449371366,1.723633386587654,2549.9043724523813
6250,55.0,Female,Desk Job,6.327510616257473,2.031511899533345,2175.781556078194
627,46.0,Female,Student,6.6,1.68,2494.0
2113,55.0,Male,Manual Labor,6.275462970963572,1.7581915775291606,2929.707341699859
6190,47.0,Female,Healthcare,4.420704558185023,1.608572082646445,2821.7659254863597
9447,43.0,Male,Freelancer,8.377906410567988,1.8199357182550269,2074.4193807234483
6983,69.0,Male,Self-Employed,7.301933033633933,1.6789909312748093,2014.484945808192
6625,42.0,Male,Manual Labor,6.565661061237522,1.6978384754072624,2324.185327181801
4181,25.0,Male,Freelancer,4.860832685332253,1.735576336508668,2566.088220766044
7445,59.0,Female,Student,9.662983064926117,1.9298376599604188,2454.3208958169125
8056,37.0,Female,Desk Job,9.548321630975265,1.8026551042145365,2584.7987066591854
1463,55.0,Female,Manual Labor,9.4,1.85,2773.0
2888,23.0,Male,Manual Labor,8.519934930201032,1.726675753779522,3245.865426535072
7408,33.0,Male,Self-Employed,9.015322902089006,1.638942692797796,2076.294177212022
685,69.0,Male,Unemployed,8.4,1.65,1717.0
7682,46.0,Female,Healthcare,10.0,1.7088369882782817,2690.2924303024006
9680,52.0,Female,Desk Job,9.55797698481048,1.5897296930674545,2151.8125711878383
1367,22.0,Female,Student,5.1,1.66,2749.0
3917,61.0,Female,Freelancer,8.838757929440945,1.578985692868583,1533.1926575331252
2640,22.0,Male,Freelancer,10.0,1.6841171437820088,1976.008693626174
9741,71.0,Female,Student,4.760088210800136,1.558326619104796,1887.885837329511
9307,25.0,Male,Unemployed,8.382009950566527,1.9082699074520568,2311.123245469482
6205,39.0,Female,Student,6.503338814269559,1.7248328597694096,2396.694366211045
2301,39.0,Male,Desk Job,4.032517941379765,1.9036106403034936,2073.069531377753
2939,45.0,Male,Desk Job,8.992855420265727,1.7532260509685302,1997.710988428508
6066,72.0,Female,Manual Labor,10.0,1.5500367290361363,2116.0261047967047
9430,64.0,Male,Freelancer,8.862910574019399,1.6932516721137585,2077.003865044413
5358,23.0,Female,Student,9.548971804685577,1.4345369611739711,2193.4649926692764
1980,54.0,Female,Freelancer,6.1,1.52,2347.0
3804,53.0,Male,Manual Labor,3.81561679498074,1.7575429820740058,3330.513365703292
9236,52.0,Male,Self-Employed,7.206520895011858,1.7343100388537234,2128.828848362459
4615,32.0,Female,Desk Job,8.6460744210594,1.7695476573975029,1768.065869987996
4868,47.0,Female,Retired,5.099409400594213,1.6170191687587678,2081.2317302127462
5158,50.0,Female,Freelancer,6.982746232427054,1.7008580768126624,2087.3893126096136
2281,57.0,Female,Retired,7.969039204208774,1.5931127327766437,1667.985650505946
4872,36.0,Female,Desk Job,5.194720641780849,1.6898001276462649,1983.159237592504
4413,37.0,Male,Desk Job,9.34991988606317,1.7939267047745,2465.451000751071
7107,28.0,Male,Unemployed,8.632504886011468,1.821317917114397,1794.1477422496669
4131,50.0,Male,Student,6.20573549606705,1.5468234670553456,2305.718424697427
6461,40.0,Female,Self-Employed,5.640464248473913,1.7304077935719748,2331.793632771752
10035,,Male,,,,
1785,24.0,Female,Unemployed,5.3,1.84,2271.0
3183,25.0,Male,Freelancer,7.662379119766771,1.7582354196247985,2708.051408712186
495,19.0,Male,Healthcare,4.1,1.73,2357.0
8790,19.0,Female,Unemployed,9.255266502329004,1.872918731909952,2363.653307927951
4429,64.0,Male,Healthcare,6.3885003183951685,1.5934224730840632,1878.3005373178664
2861,63.0,Male,Self-Employed,8.48515188018347,1.8308209783290383,2315.2729566565968
6436,61.0,Female,Desk Job,8.468928887984687,1.7508055299267622,1905.151585586533
4042,29.0,Female,Student,5.960730532099773,1.4981363442583993,1825.6173435560645
7650,18.0,Female,Healthcare,4.148706743047158,1.5358965046521544,2084.6263815170496
2898,40.0,Male,Self-Employed,5.697279117870811,1.882193127631422,2793.963450457772
367,21.0,Female,Retired,4.3,1.62,1680.0
850,52.0,Male,Desk Job,9.1,1.86,1818.0
5538,53.0,Male,Manual Labor,4.915935701073837,1.9391693668552008,3147.9266841095414
4713,39.0,Male,Desk Job,8.199657390812336,1.9491199912381656,2460.2491255569225
5710,64.0,Male,Unemployed,8.983069830430525,1.81810442950768,1875.1451302568
4581,26.0,Female,Self-Employed,5.302141168239695,1.628324377240124,2597.1055724141797
2654,59.0,Male,Student,7.626002107816416,1.686123862601756,2456.01787832727
3504,52.0,Female,Healthcare,8.56746750155571,1.5090978725798747,1924.134409078213
1542,61.0,Female,Desk Job,6.3,1.64,1836.0
9514,57.0,Female,Freelancer,6.093922985172987,1.7421805345031522,2166.155028152348
9130,65.0,Female,Unemployed,7.100703980543121,1.6195178072761869,1514.9518881533238
323,22.0,Male,Freelancer,4.1,1.69,1831.0
2032,61.0,Female,Manual Labor,4.614759431111961,1.6569112942701751,3055.61813010571
814,41.0,Male,Retired,5.9,1.8,1778.0
8065,51.0,Female,Self-Employed,7.19868630271983,1.8956698428160832,2522.662118607076
9653,59.0,Male,Student,6.623187122379268,1.8668586832098115,2332.42359603493
9469,32.0,Male,Student,7.154041425072011,1.7855097387796022,2405.1985071183103
1080,22.0,Female,Healthcare,6.6,1.69,2487.0
2227,67.0,Female,Desk Job,8.350458664542929,1.736710888674634,2144.855555602562
9408,36.0,Male,Self-Employed,5.423459747759298,1.7003364617566878,2338.7799151868303
5945,63.0,Male,Student,9.862742556162308,1.7884820828246697,3067.5861697452096
2706,61.0,Male,Freelancer,7.002418771126987,1.8005761045666455,2117.1152515028
7732,28.0,Male,Retired,4.2621829871219,1.742752735138829,2117.342693105388
5181,50.0,Female,Student,9.414268989456158,1.5031594170447986,1623.7105982953246
1165,27.0,Male,Self-Employed,8.0,1.86,2296.0
3262,44.0,Male,Desk Job,8.362838378856935,1.613485352191971,1548.8017135259802
4468,25.0,Female,Self-Employed,5.216594932181574,1.5875118808456543,2513.7984272542017
1451,66.0,Female,Desk Job,7.0,1.72,2431.0
4230,33.0,Female,Freelancer,10.0,1.7719061386547046,2542.427185558196
3863,56.0,Male,Self-Employed,9.592483208023818,1.7825643175104489,1971.6353205824696
6506,67.0,Female,Healthcare,3.763454335818692,1.7365921782356362,2831.87963079583
7338,42.0,Female,Retired,7.901422123588984,1.7425961707190318,2330.26228173151
9810,66.0,Male,Unemployed,8.138371835394146,1.8953803581526232,1845.3699296848188
6833,45.0,Female,Freelancer,7.095180003290419,1.701267488132805,2379.1917671212896
8405,34.0,Female,Retired,7.657477666505112,1.587863453309679,2093.782077315024
6631,20.0,Male,Desk Job,9.60641722606807,1.933977819943841,2447.097359383941
7054,68.0,Male,Self-Employed,6.614160131838882,1.7207044332592851,2461.376331026097
4788,35.0,Female,Desk Job,4.768227787162423,1.7998560426174184,1931.2881757412133
4057,19.0,Male,Freelancer,6.387091000816724,1.643535329784239,2047.113324980592
9794,43.0,Male,Unemployed,5.524856303748254,1.662608524480098,1793.3990834791982
3000,43.0,Female,Healthcare,9.122356948699482,1.7605152264251047,2649.12470762398
9294,52.0,Male,Manual Labor,4.415270793425364,1.6795709949226103,2937.710356485919
1232,43.0,Female,Healthcare,4.3,1.72,2488.0
